road_key,road_id,nomor_ruas,canonical_name,display_name,source_ml_row_id,source_ml_name,norm_panjang_ruas,norm_lebar_ruas,norm_kondisi_sedang,norm_rusak_ringan,norm_rusak_berat,norm_permukaan_aspal_penmac,norm_permukaan_beton,norm_penduduk_dilayani,norm_desa_dilalui,norm_kecamatan_dilalui,norm_koneksi_jalan_provinsi,norm_koneksi_jalan_nasional,norm_jarak_rsud_cost,norm_jarak_puskesmas_cost,norm_jarak_sd_smp_cost,norm_jarak_pasar_cost,norm_jarak_ibukota_kabupaten_cost,label_top105
HSS-KAB-246,44050bda-5811-56a4-9a7f-fc38b6bcce1a,246,Sirih - Taro,Sirih - Taro,170,Sirih - Taro,0.07038123167155425,0.045454545454545456,0.0,0.0,0.0,0.9999999535872786,0.0,0.02602770330652368,0.0,0.0,0.0,1.0,0.7460163014030274,0.8521411409996702,0.8664357627897161,0.9978912046213966,0.7401295223463389,0
HSS-KAB-240,fcd57801-19d9-5c04-bbf9-900ea27251f9,240,Jl. Slasa Garih - Ds. Kapuh,Slasa Garih - Ds. Kapuh,263,Slasa Garih - Ds. Kapuh,0.025806451612903226,0.0,0.0,0.0,0.0,0.9999999460184349,0.0,0.1353887399463807,0.125,0.5,0.0,0.0,0.919449856469259,0.8363310877655816,0.8683723759512371,0.9899062694681996,0.9002251170928954,0
HSS-KAB-316,e42f9d46-6be7-5a8b-88df-99e5128224db,316,Jl. SMAN Negara (KH. Abdullah),SMAN Negara (KH. Abdullah),297,SMAN Negara (KH. Abdullah),0.016422287390029325,0.0,0.0,0.0,0.26470588235294107,0.7294117176588009,0.0,0.08176943699731903,0.0,0.0,1.0,0.0,0.9420181920890929,0.948245159466717,0.9184139634774621,0.996213399784788,0.3830810101462727,0
HSS-KAB-002,bbaca3f0-0761-5618-ab2a-857962f7573b,002,Jl. Soeprapto - Jl. H.M Rusli,Soeprapto - Jl. H.M Rusli,261,Soeprapto - H.M Rusli,0.026979472140762465,0.2727272727272727,1.0,0.0,0.0,0.999999982698216,0.0,0.34081769436997317,0.0,0.0,0.0,0.0,0.9502910964826322,0.9484430206812079,0.9524288356734075,0.9988118026844878,0.9983612329161732,1
HSS-KAB-004,cc70e200-dea4-59de-a6cd-39e84355a322,004,Jl. Soetoyo - Teluk Mesjid,Soetoyo - Teluk Mesjid,323,Soetoyo - Teluk Mesjid,0.011730205278592375,0.2727272727272727,1.0,0.0,0.0,0.999999982698216,0.0,0.34081769436997317,0.0,0.0,0.0,0.0,0.9552391602587011,0.960446601026994,0.9232306680073988,0.9995330463838704,0.9977979067311078,1
HSS-KAB-041,6786b7f2-4cc8-5eb4-98c5-12972b1e6d04,041,Sp. 3 Baluti - Amawang,Sp. 3 Baluti - Amawang,149,Sp. 3 Baluti - Amawang,0.08856304985337243,0.0,0.7452229299363057,0.0,0.0,0.9999999126094649,0.0,0.1597408400357462,0.125,0.0,0.0,0.0,0.9792139818540252,0.9297828237621897,0.9959529750598984,0.9962043382228012,0.9380213167749576,1
HSS-KAB-096,ab5d6fc2-0ace-535d-9123-b93af24e08cb,096,Sp. 4 Baru/Tampang - Sp. Bilui Pamujaan,Sp. 4 Baru/Tampang - Sp. Bilui Pamujaan,66,Sp. 4 Baru/Tampang - Sp. Bilui Pamujaan,0.21759530791788856,0.0,0.5755968169761273,0.3448275862068966,0.07957559681697612,0.9999999510777157,0.0,0.23626005361930294,0.75,0.5,0.0,0.0,0.7584464094257617,0.8313233146464408,0.9566620734175015,0.9893090558985105,0.834499461212645,1
HSS-KAB-182,04c40b6c-b5e4-52ab-962c-b9b3736ac5ad,182,Sp. Bakarung Selatan - Sungai Kudung,Sp. Bakarung Selatan - Sungai Kudung,256,Sp. Bakarung Selatan - Sungai Kudung,0.02873900293255132,0.0,0.36363636363636365,0.36363636363636365,0.2727272727272728,0.7272726722501965,0.0,0.14611260053619302,0.125,0.5,0.0,1.0,0.8850900958024464,0.949889291939511,0.9632788350526982,0.99443931585207,0.8292225458502704,1
HSS-KAB-089,924ea014-84de-5bdf-a257-90850798acd6,089,Sp. Batang Kulur Kiri - Tatas,Sp. Batang Kulur Kiri - Tatas,97,Sp. Batang Kulur Kiri - Tatas,0.13548387096774192,0.045454545454545456,0.42194092827004215,0.5780590717299579,0.0,0.9999999943057413,0.0,0.03585790884718499,0.125,0.0,0.0,0.0,0.6606010998259185,0.40642577848965944,0.4812111280771666,0.9621897830888599,0.9759327422676013,0
HSS-KAB-043,66c808c0-9bc2-5713-9f8f-d1791cab8f36,043,Sp. Empat Lungau - Bangkau,Sp. Empat Lungau - Bangkau,10,Sp. Empat Lungau - Bangkau,0.47155425219941344,0.0,0.2716049382716049,0.0,0.7283950617283952,0.27160491081870436,0.0,0.13594727435210008,0.125,0.0,1.0,0.0,0.6530314384201243,0.3909596268902812,0.4404553523766961,0.96125984028997,0.636340940370643,0
HSS-KAB-044,3f8fddc8-fe60-5dc6-836c-7efb64574ef5,044,Sp. Empat Lungau - Garis,Sp. Empat Lungau - Garis,9,Sp. Empat Lungau - Garis,0.47683284457478,0.0,0.19536019536019542,0.0,0.8046398046398047,0.19316239263190835,0.0,0.13594727435210008,0.125,0.0,1.0,0.0,0.8547284444495682,0.9322278230555425,0.8588010378260276,0.9958393271790225,0.771018574827428,0
HSS-KAB-179,e1dda79f-f1ca-53fa-9a35-ef193af64cae,179,Sp. Mandampa Tel. Sili-Sili - Sp. Sei. Bungur,Sp. Mandampa Tel. Sili-Sili - Sp. Sei. Bungur,43,Sp. Mandampa Tel. Sili-Sili - Sp. Sei. Bungur,0.28387096774193554,0.045454545454545456,0.6122448979591836,0.163265306122449,0.0,0.9999999265556954,0.0,0.1934763181411975,0.25,0.5,0.0,0.0,0.7675263139691726,0.795256041833514,0.9753950814991372,0.9894076003851164,0.4226354703453573,0
HSS-KAB-150,dac3084b-1a9b-5e98-b314-50c9be538717,150,Sp.3 Bukuanin - Riam Talo,Sp.3 Bukuanin - Riam Talo,77,Sp.3 Bukuanin - Riam Talo,0.17947214076246334,0.0,0.4871794871794872,0.1923076923076923,0.3205128205128205,0.871794856711265,0.0,0.06512511170688115,0.125,0.5,0.0,0.0,0.5998086256787447,0.47497055636689123,0.7591151167554281,0.9569929772894603,0.7512232073317757,0
HSS-KAB-151,9d5016c8-4509-50bf-a735-5d53756531e2,151,Sp.3 Bukuanin - Tayub,Sp.3 Bukuanin - Tayub,72,Sp.3 Bukuanin - Tayub,0.19530791788856305,0.045454545454545456,0.1179941002949852,0.058997050147492625,0.8230088495575221,0.17257681962539856,0.0,0.08132260947274352,0.125,0.0,0.0,0.0,0.7106650834092298,0.6144203137513544,0.7828758705448586,0.9777841649204282,0.7262320093034174,0
HSS-KAB-303,830e2043-95cb-58e6-a98e-975fb970dc29,303,SP.4 Banjarbaru - Pasar Negara,SP.4 Banjarbaru - Pasar Negara,242,SP.4 Banjarbaru - Pasar Negara,0.03519061583577713,0.045454545454545456,1.0,0.0,0.0,0.999999906282009,0.0,0.15650134048257372,0.125,0.0,1.0,0.0,0.9847592257409991,0.981085410090922,0.9492880463794023,0.9985374072605765,0.7192267067823193,1
HSS-KAB-254,b6cc5c40-2ec7-5ef7-8591-f16547651c20,254,SP.4 Mesjid Sirih - Sarang Nyamuk - Asam Tamiyang,SP.4 Mesjid Sirih - Sarang Nyamuk - Asam Tamiyang,25,SP.4 Mesjid Sirih - Sarang Nyamuk - Asam Tamiyang,0.35425219941348973,0.0,0.6721311475409836,0.3114754098360656,0.01639344262295082,0.9836065196581376,0.0,0.1473413762287757,0.375,0.5,0.0,1.0,0.6991618727014907,0.7994817920572855,0.9215671669584,0.9910873874384097,0.6905290785135871,1
HSS-KAB-305,ae2ed9f3-98e9-5a17-82f0-6cf7007b09a1,305,SP.4. Banjarbaru - Pihanin Raya,SP.4. Banjarbaru - Pihanin Raya,192,SP.4. Banjarbaru - Pihanin Raya,0.057478005865102634,0.09090909090909091,0.0,0.0,0.0,0.999999982698216,0.0,0.24542001787310097,0.25,0.5,1.0,0.0,0.9962094050103181,0.9751354407123004,0.9450423944483756,0.996111457212437,0.4199404666645329,0
HSS-KAB-320,9349f414-5fb2-5c59-a05a-6e89a7e477a0,320,Jl. Sukaramai - Keramat,Sukaramai - Keramat,226,Sukaramai - Keramat,0.03929618768328445,0.0,0.0,0.0,1.0,0.9999999198903737,0.0,0.18174709562109026,0.25,0.0,0.0,0.0,0.9537450571240821,0.9682621189993875,0.9716708254192892,0.9976536217930566,0.393933574454011,0
HSS-KAB-308,79fe0265-19e1-5023-b76a-273076cf6511,308,Jl. Sungai Bugundi,Sungai Bugundi,306,Sungai Bugundi,0.014662756598240468,0.0,0.0,1.0,0.0,0.0,0.9999999494473112,0.2256478999106345,0.0,0.0,0.0,0.0,0.884393769958843,0.9552974984689311,0.951969510756893,0.9891363198731381,0.3297527979600763,0
HSS-KAB-030,142c3991-bfb8-5dba-a769-1b33f0e75d97,030,Sungai Damang - Amawang Kiri,Sungai Damang - Amawang Kiri,95,Sungai Damang - Amawang Kiri,0.14369501466275658,0.045454545454545456,0.6812749003984063,0.07968127490039842,0.0,0.9999999498179336,0.0,0.09115281501340483,0.125,0.0,0.0,1.0,0.9122214408411248,0.8758373769256136,1.0,0.9901192161748882,0.9341356463847902,1
HSS-KAB-201,1f80c40f-b30d-50c2-896b-3b730d0bf8c1,201,Jl. Sungai Durian - Ds. Gumbil,Sungai Durian - Ds. Gumbil,201,Sungai Durian - Ds. Gumbil,0.052199413489736064,0.045454545454545456,0.0,0.0,0.0,0.0,0.9999999696865792,0.04870420017873101,0.0,0.0,0.0,0.0,0.6180353004922701,0.8558015734677533,0.9266818119747247,0.9758489550886335,0.6852948393773539,0
HSS-KAB-216,490ebc10-2e9a-5d51-87a1-55665a7e7b6a,216,Jl. Sungai Kacil I - Kapuh Padang,Sungai Kacil I - Kapuh Padang,163,Sungai Kacil I - Kapuh Padang,0.07390029325513196,0.045454545454545456,0.0,0.0,0.0,0.9999999062820087,0.0,0.14220285969615729,0.125,0.0,0.0,0.0,0.8834530383555642,0.881575352145852,0.8667709458369024,0.9960573710143286,0.8669120549669793,0
HSS-KAB-217,8f5949cf-7ae7-57b6-a066-21e37f0d1017,217,Jl. Sungai Kacil II,Sungai Kacil II,284,Sungai Kacil II,0.01935483870967742,0.0,0.0,0.0,0.0,0.999999982698216,0.0,0.06601876675603217,0.0,0.0,0.0,0.0,0.8734277907794469,0.9020586988269657,0.9207478306208335,0.9972886107492779,0.8576342434038557,0
HSS-KAB-060,9508c577-3c5d-5bfb-af34-6701d2d50b5c,060,Jl. Sungai Karuh,Sungai Karuh,122,Sungai Karuh,0.11143695014662755,0.0,0.6938775510204083,0.0,0.0,0.9999999265556951,0.0,0.1524798927613941,0.125,0.0,0.0,0.0,0.8570410763076284,0.7838507561124982,0.869315854158132,0.9852002038851447,0.9007671051648902,0
HSS-KAB-180,d3b17dd6-ff2c-5c47-a595-22b2b5309716,180,Sungai Kudung - Kalinduku,Sungai Kudung - Kalinduku,81,Sungai Kudung - Kalinduku,0.16950146627565982,0.045454545454545456,0.2711864406779661,0.5423728813559322,0.06779661016949153,0.9999999298544646,0.0,0.1363941018766756,0.125,0.0,0.0,0.0,0.815097819946738,0.869548216893579,0.7799957791764428,0.9904850767401031,0.8732473407376586,0
HSS-KAB-160,7cb528c5-e7e2-5149-9829-59c5d78f65cb,160,Sungai Minting - Ds. Malutu,Sungai Minting - Ds. Malutu,268,Sungai Minting - Ds. Malutu,0.024046920821114367,0.0,1.0,0.0,0.0,0.9999999485548028,0.0,0.047698838248436105,0.0,0.0,0.0,0.0,0.7551907402497089,0.7046591605031328,0.9583876454011645,0.9762521945970437,0.7423828270866007,0
HSS-KAB-126,71553a37-3da3-5a7f-9e43-2787e848b779,126,Jl. Sungai Namang - Ds. Tanah Bangkang,Sungai Namang - Ds. Tanah Bangkang,227,Sungai Namang - Ds. Tanah Bangkang,0.03929618768328445,0.0,0.0,0.0,1.0,0.0,0.0,0.03987935656836461,0.0,0.0,0.0,0.0,0.8759894398266103,0.870283129975974,0.9096371333159534,0.9840459874270827,0.8582253091359131,0
HSS-KAB-048,fe49da32-d49c-5683-abac-775548030ff6,048,Sungai Paring - Sei Hanyar Pantai Ulin,Sungai Paring - Sei Hanyar Pantai Ulin,27,Sungai Paring - Sei Hanyar Pantai Ulin,0.3395894428152493,0.0,0.6837606837606838,0.1452991452991453,0.1709401709401709,0.9145298800709392,0.0,0.25279267202859695,0.375,0.5,0.0,1.0,0.8356832409126018,0.8185235784613936,0.9849788338112795,0.9821198391572747,0.8633016462354234,1
HSS-KAB-072,a3c61664-abe8-5309-b694-b28678e0fc73,072,Sungai Paring - Toba,Sungai Paring - Toba,210,Sungai Paring - Toba,0.04574780058651026,0.0,1.0,0.0,0.0,0.9999999772399152,0.0,0.039544235924932974,0.0,0.0,0.0,1.0,0.9099779804244821,0.9470627031610684,0.8893275234938488,0.9890541994676332,0.9167493518548154,1
HSS-KAB-094,8394baf0-01d5-5c7e-884f-9a7416f3c149,094,Sungai Raya - Jambu Hulu/Paku,Sungai Raya - Jambu Hulu/Paku,38,Sungai Raya - Jambu Hulu/Paku,0.2997067448680352,0.045454545454545456,0.1876208897485493,0.5029013539651838,0.3094777562862669,0.999999931261387,0.0,0.18331099195710457,0.375,0.5,0.0,1.0,0.8675482182589548,0.8462053045649409,0.9402256899184388,0.9836416152234242,0.8754366311387084,1
HSS-KAB-095,c3cd5c79-5065-534a-8f6c-80de38d6c268,095,Sungai Raya Selatan - Malutu - Goa Berangin,Sungai Raya Selatan - Malutu - Goa Berangin,24,Sungai Raya Selatan - Malutu - Goa Berangin,0.3689149560117302,0.045454545454545456,0.5984251968503937,0.03149606299212599,0.3700787401574803,0.9133857911833356,0.0,0.11338248436103664,0.125,0.5,0.0,1.0,0.8029236462572485,0.8021811843406982,0.7595247849242114,0.982114175681033,0.7865548549541764,1
HSS-KAB-088,eebe6dec-cae5-5e2f-8144-aed8a3d17ead,088,Sungai Raya Selatan - Sarang Halang,Sungai Raya Selatan - Sarang Halang,94,Sungai Raya Selatan - Sarang Halang,0.1501466275659824,0.0,0.8473282442748092,0.1526717557251908,0.0,0.9999999896981745,0.0,0.09405719392314567,0.125,0.0,0.0,1.0,0.8774120658050979,0.9344090073962407,0.9197546956662074,0.9920244095826019,0.8554897630402544,1
HSS-KAB-116,e28d7c24-f48d-5cee-8d91-606feffe879b,116,Sungai Raya Utara - Teluk Pinang _x000D_,Sungai Raya Utara - Teluk Pinang _x000D_,135,Sungai Raya Utara - Teluk Pinang,0.09618768328445747,0.0,1.0,0.0,0.0,0.9999999179691926,0.0,0.07406166219839141,0.125,0.0,0.0,1.0,0.9280985923611671,0.8740472040326,0.8961553263069035,0.9877569802344679,0.9064473108643003,1
HSS-KAB-077,aadba181-ba17-56a9-b828-f9a43b2dc9dc,077,Jl. Suriangpati - Gambah Dalam Barat,Suriangpati - Gambah Dalam Barat,88,Suriangpati - Gambah Dalam Barat,0.16187683284457477,0.0,0.07092198581560284,0.2127659574468085,0.7163120567375887,0.2765957362975663,0.0,0.17113494191242182,0.125,0.0,1.0,0.0,0.7975766938356716,0.7455928769962783,0.8139609946246571,0.9816894149629042,0.8570325086152631,0
HSS-KAB-090,87650e5f-f9f3-5b73-a485-d4577e7a665b,090,Taal Batang Kulur - Sp. 3 Muara Prg Agung,Taal Batang Kulur - Sp. 3 Muara Prg Agung,58,Taal Batang Kulur - Sp. 3 Muara Prg Agung,0.23812316715542525,0.045454545454545456,0.0,0.0,0.0,0.9999999737953564,0.0,0.05149687220732797,0.25,0.0,0.0,1.0,0.8315975144395384,0.9903943091345927,0.9369483445681726,0.9995095429574673,0.8130909323688507,0
HSS-KAB-093,63c442ba-5160-5179-94c3-ff7bbe1e5ca8,093,Taal Jarau - Sp. Baru/Tampang,Taal Jarau - Sp. Baru/Tampang,30,Taal Jarau - Sp. Baru/Tampang,0.3278592375366569,0.0,0.6725663716814158,0.0,0.0,0.999999929139245,0.0,0.09740840035746202,0.25,0.0,0.0,1.0,0.759373306740757,0.8426438027041032,0.9004382207987288,0.9906283626890185,0.7462514269863116,0
HSS-KAB-137,9f14ae7f-7804-57f5-a680-2f43a7eb9db8,137,Tabihi - Telaga Langsat,Tabihi - Telaga Langsat,7,Tabihi - Telaga Langsat,0.5038123167155425,0.09090909090909091,0.976878612716763,0.023121387283236993,0.0,0.9999999901189816,0.0,0.22430741733690795,0.375,0.5,0.0,0.0,0.7882593006767272,0.7964055212700806,0.9081722592578799,0.9873135300447414,0.842827726744124,1
HSS-KAB-085,2d774e5d-e5d0-545d-821d-b7e8c3f9986f,085,Tajun - Sp.3 Muara Paring Agung,Tajun - Sp.3 Muara Paring Agung,41,Tajun - Sp.3 Muara Paring Agung,0.2879765395894428,0.045454545454545456,1.0,0.0,0.0,0.9999999882333946,0.0,0.1343833780160858,0.375,0.0,0.0,1.0,0.8964249893360694,0.8289913789042258,0.9259742033195536,0.9902171943138699,0.8730873048896286,1
HSS-KAB-245,9e2e12d8-eeb0-5035-9c74-f853afe5ddcb,245,Jl. Talapak Manuk - Ds. Kapuh,Talapak Manuk - Ds. Kapuh,224,Talapak Manuk - Ds. Kapuh,0.04105571847507331,0.0,0.0,0.2631578947368421,0.736842105263158,0.21052630706669065,0.0,0.11572832886505809,0.125,0.0,0.0,0.0,0.9125327123275038,0.8222028548546663,0.8311422293396894,0.9890570312057541,0.42319026128519455,0
HSS-KAB-166,9bc7754b-68b2-5697-88cb-310136c2204f,166,Tambak Pipii - Batu Ampar,Tambak Pipii - Batu Ampar,121,Tambak Pipii - Batu Ampar,0.11260997067448679,0.0,0.0,0.0,1.0,0.0,0.9999999475051594,0.04121983914209115,0.0,0.0,0.0,0.0,0.3694861714760034,0.0,0.7694188919096744,0.9287061788525797,0.5674743142463912,0
HSS-KAB-156,9deded88-396b-5766-8cfb-9ba2ed1dc334,156,Tambak Pipii - Malilingin,Tambak Pipii - Malilingin,44,Tambak Pipii - Malilingin,0.28269794721407626,0.045454545454545456,0.0,0.0,1.0,0.0,0.0,0.08266309204647006,0.125,0.0,0.0,0.0,0.525393989001741,0.31854713336788054,0.524698024902859,0.9478538256782013,0.3409702440013229,0
HSS-KAB-300,bc4ae778-ac51-5bb6-aa90-32fa9e6ca620,300,Jl. Tambangan - Ds. Baruh Jaya,Tambangan - Ds. Baruh Jaya,105,Tambangan - Ds. Baruh Jaya,0.12727272727272726,0.0,0.0,0.4618834080717489,0.5381165919282511,0.08968609304621547,0.7309416664545801,0.41979445933869525,0.125,0.0,0.0,0.0,0.8965149122099123,0.9710839967965327,0.9749978275172868,0.9906249646032735,0.9176924964525387,1
HSS-KAB-114,97dc9501-9cba-5e4c-90a1-70ef94ea9ec8,114,Jl. Taminung,Taminung,120,Taminung,0.11495601173020527,0.045454545454545456,0.0,0.0,0.0,0.9999999554607544,0.0,0.10176496872207327,0.125,0.0,0.0,0.0,0.9446236497158207,0.8025674848070854,0.805506933323402,0.9884753921957298,0.7237674572437559,0
HSS-KAB-107,fe34cd92-c0b7-5de2-b0d4-eea5096a9c7f,107,Tamiyang - Ds. Tamiyang (Eks TMMD),Tamiyang - Ds. Tamiyang (Eks TMMD),119,Tamiyang - Ds. Tamiyang (Eks TMMD),0.11612903225806451,0.0,0.0,0.0,1.0,0.0,0.0,0.0565236818588025,0.125,0.0,0.0,0.0,0.7350756850854844,0.793183210062656,0.7781708936973173,0.9876553208359291,0.8664404826681177,0
HSS-KAB-108,541afa9e-31ab-550c-976a-c12316fe5aff,108,Tanah Bangkang Menuju Balai Benih Ikan,Tanah Bangkang Menuju Balai Benih Ikan,243,Tanah Bangkang Menuju Balai Benih Ikan,0.03519061583577713,0.0,0.6060606060606061,0.303030303030303,0.0909090909090909,0.999999906282009,0.0,0.02256478999106345,0.0,0.0,0.0,0.0,0.8586204908866626,0.8347953078626278,0.9609697962831925,0.982447471257858,0.8364198913890045,0
HSS-KAB-242,87f67fb6-ce19-5b89-89ab-f111847e4659,242,Jl. Tanah Habang - Ds. Simpur,Tanah Habang - Ds. Simpur,190,Tanah Habang - Ds. Simpur,0.058064516129032254,0.045454545454545456,0.0,0.0,1.0,0.0,0.0,0.11327077747989277,0.125,0.0,0.0,0.0,0.8505066808083835,0.9289819569416309,0.8261393120057602,0.9951302599535595,0.8972228445838535,0
HSS-KAB-136,8b41c34c-8695-5a53-81dd-861143de210a,136,Tanayung - Simp. Ambarai,Tanayung - Simp. Ambarai,144,Tanayung - Simp. Ambarai,0.09090909090909091,0.045454545454545456,1.0,0.0,0.0,0.999999937133271,0.0,0.1328194816800715,0.125,0.0,0.0,0.0,0.8470365801639363,0.8694822631554153,0.9052425111417328,0.9945324800362463,0.893403322344205,1
HSS-KAB-235,4961f521-3eb7-59ef-acb7-4217dafc623b,235,Jl. Tandik - Ds. Wasah Hilir,Tandik - Ds. Wasah Hilir,264,Tandik - Ds. Wasah Hilir,0.025806451612903226,0.0,0.0,0.0,0.0,0.9999999460184349,0.0,0.12388293118856121,0.125,0.0,0.0,0.0,0.9120784865288618,0.8941442502473265,0.957990391419314,0.9936931528572238,0.1403621077788091,0
HSS-KAB-281,79d1f115-db66-5948-be43-6d643d8f7a8d,281,Jl. Tanginau - Balai Haruyan,Tanginau - Balai Haruyan,182,Tanginau - Balai Haruyan,0.06451612903225805,0.0,0.3103448275862068,0.6896551724137931,0.0,0.0,0.9999999859128886,0.027368185880250223,0.125,0.0,0.0,0.0,0.06387290900496889,0.7499175578272954,0.809951212245354,0.8911726227558475,0.8789467507388322,0
HSS-KAB-168,570e69ce-3058-5bf2-af14-e4adaf46c6fd,168,Taniran Selatan - Rantauan,Taniran Selatan - Rantauan,185,Taniran Selatan - Rantauan,0.06158357771260997,0.0,0.0,0.0,0.0,0.9999999331309452,0.0,0.20431188561215372,0.25,0.5,0.0,1.0,0.8212563839476141,0.8952466198709191,0.8781547552543046,0.9966494874554002,0.801999381194721,0
HSS-KAB-171,85b57849-5e37-55ac-9411-7d7a37f136d7,171,Taniran Selatan Kubah - Buntut Taniran / Wawaran,Taniran Selatan Kubah - Buntut Taniran / Wawaran,22,Taniran Selatan Kubah - Buntut Taniran / Wawaran,0.39178885630498533,0.0,0.5548961424332345,0.32640949554896154,0.1186943620178042,0.999999979977164,0.0,0.3699731903485255,0.375,0.5,1.0,1.0,0.7381100056490011,0.7302209450228483,0.981937358012737,0.9902254063544204,0.8596293569759627,1
HSS-KAB-184,31db80b0-b64c-5d91-b838-5d8426adbd2c,184,Taniran Tengah - Taniran Selatan,Taniran Tengah - Taniran Selatan,104,Taniran Tengah - Taniran Selatan,0.1290322580645161,0.0,0.38053097345132747,0.1769911504424779,0.0,0.9999999502382327,0.0,0.1390750670241287,0.125,0.0,0.0,0.0,0.8003827486425105,0.8525933952042211,0.8188273559023251,0.9946633063374299,0.8239200247522112,0
HSS-KAB-342,e2c5d564-181b-5177-8d13-e4a9c4495525,342,Jl. Tanjung Selor - Ds. Badaun,Tanjung Selor - Ds. Badaun,11,Tanjung Selor - Ds. Badaun,0.4674486803519061,0.0,0.0,0.0,1.0,0.0,0.0,0.1322609472743521,0.25,0.0,0.0,0.0,0.8539514185909778,0.8744287935176898,0.9083957146226708,0.9908305487908479,0.8056524661524181,0
HSS-KAB-087,0f5ae539-3e88-59c1-afbb-a8a147fc1c4b,087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,16,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,0.424633431085044,0.0,0.9726027397260275,0.02739726027397261,0.0,0.9999999198903741,0.0,0.26072386058981234,0.875,0.0,0.0,1.0,0.8235597929468187,0.9739718283318415,0.875833302297866,0.998522399048536,0.8733433622464766,1
HSS-KAB-104,16463ede-cf85-5651-b7ef-4d08b9ea9618,104,Tanjungan - Sp. 3 Sakijang,Tanjungan - Sp. 3 Sakijang,146,Tanjungan - Sp. 3 Sakijang,0.08973607038123167,0.0,0.6855345911949686,0.3144654088050314,0.0,0.9999999250256056,0.0,0.13661751563896335,0.25,0.0,0.0,0.0,0.8967016751017396,0.9131624817449475,0.8745918836045833,0.9866234354646882,0.3588963927919854,0
HSS-KAB-272,89fd0f2c-0573-5146-9bf2-50cb9e948d82,272,Tanuhi - Hulu Banyu,Tanuhi - Hulu Banyu,244,Tanuhi - Hulu Banyu,0.03519061583577713,0.0,1.0,0.0,0.0,0.0,0.9999999174018065,0.06411974977658624,0.125,0.0,1.0,0.0,0.3000126814309265,0.6996184105149102,0.9475997169565379,0.9201738687206207,0.2925241920856939,0
HSS-KAB-258,c97b2434-3549-5336-8b26-48238c1945da,258,Tanuhi - Ulang,Tanuhi - Ulang,13,Tanuhi - Ulang,0.44516129032258067,0.0,0.3464052287581699,0.2614379084967321,0.15686274509803919,0.9999999335521053,0.0,0.06724754244861483,0.125,0.0,1.0,0.0,0.22829342525449337,0.5172987233240685,0.6349980758010254,0.911365464121878,0.27089801448857875,0
HSS-KAB-282,e72c1a60-6940-5b9e-9d1f-0fc4a05ed9c8,282,Jl. Tataian - (Ds. Ulang) - Loksado,Tataian - (Ds. Ulang) - Loksado,282,Tataian - (Ds. Ulang) - Loksado,0.01994134897360704,0.0,0.5,0.0,0.5,0.0,0.9999999422370726,0.014298480786416443,0.0,0.0,0.0,0.0,0.20492270091421583,0.46955292787487635,0.7110349707645898,0.9084954975363878,0.8324830095274676,0
HSS-KAB-173,7e1308d8-e967-576d-9fd8-ab0e45916b8f,173,Tawia - Kayu Abang,Tawia - Kayu Abang,153,Tawia - Kayu Abang,0.08387096774193548,0.0,0.0,0.0,0.0,0.9999999396179367,0.0,0.17772564789991063,0.25,0.0,0.0,0.0,0.77104944605204,0.8611014274273331,0.9607339267314687,0.9946726510732288,0.9216229768801545,0
HSS-KAB-079,7cd32c2c-b9d6-5010-9233-ff3770196177,079,Telaga Banta - Patigan,Telaga Banta - Patigan,247,Telaga Banta - Patigan,0.03401759530791789,0.0,0.0,0.0,0.0,0.9999999683701768,0.0,0.06467828418230563,0.125,0.0,0.0,0.0,0.8717330904647168,0.8017430630800396,0.9164649361290083,0.9879676615506598,0.7160665322365543,0
HSS-KAB-193,fc893e7a-47bf-546c-810a-3019d59e0cec,193,Telaga Langsat - Pakuan Timur,Telaga Langsat - Pakuan Timur,89,Telaga Langsat - Pakuan Timur,0.16187683284457477,0.0,0.7163120567375887,0.2127659574468085,0.07092198581560284,0.9999999696912006,0.0,0.044459338695263625,0.25,0.0,0.0,0.0,0.646930517287096,0.9148395910868234,0.9741040060581232,0.9839508410262219,0.8938236831716971,1
HSS-KAB-312,3cd7c410-a2f4-5ab7-97fd-f71ade9cc9dd,312,Jl. Teluk Haur I,Teluk Haur I,342,Teluk Haur I,0.007038123167155424,0.0,0.0,0.0,1.0,0.9999999062820089,0.0,0.053395889186773904,0.0,0.0,1.0,0.0,0.9055648424620422,0.9326800772600933,0.8677144240437973,0.9917364218157105,0.3493454533815574,0
HSS-KAB-313,3cceb3e0-f524-5c17-967c-01536a75cc0b,313,Jl. Teluk Haur II,Teluk Haur II,337,Teluk Haur II,0.00879765395894428,0.0,0.0,0.0,1.0,0.9999999772399152,0.0,0.053395889186773904,0.0,0.0,1.0,0.0,0.914391118386922,0.9149856315070429,0.9152359316226584,0.9928204111683752,0.3575136830650065,0
